Date,SeasonNumber,Player,MatchId,Map,Category,Playlist,PreCsr,PostCsr,Rank,Outcome,Accuracy,DamageDone,DamageTaken,ShotsFired,ShotsLanded,ShotsMissed,KD,KDA,TotalKills,KillsMelee,KillsGrenade,KillsHeadshot,KillsPower,AssistsEmp,AssistsDriver,AssistsCallout,Deaths,Assists,Betrayals,Suicides,MaxSpree,VehicleDestroys,VehicleHijacks,ExpectedKills,ExpectedDeaths,Score,Perfects,Medals,LengthSeconds,Win,Loss,Draw
2024-08-28 22:49:11,8.0,l P1N1 l,efbb2c4b-41e6-45ca-bc2b-603aa695698e,Empyrean - Ranked,CTF 3 Captures,Ranked Arena,0,0,1,Draw,0.0,0,0,13,0,13,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,,0.0,0,0,38,0,0,1
2024-08-28 22:50:49,8.0,l P1N1 l,dbdc6dd2-5f89-474a-b3a2-b65806b03ecd,Aquarius - Ranked,CTF,Ranked Arena,1389,1398,3,Win,59.89,4414,3854,187,112,75,1.15,6.66,15,1.0,1.0,10.0,0.0,0.0,0.0,2.0,13,14,0,0,6,0,0,16.0,14.0,2525.0,0,7,578,1,0,0
2024-08-28 23:02:21,8.0,l P1N1 l,ddc35ab5-1924-4e78-bf44-7e16d02ccd2d,Solitude - Ranked,King of the Hill,Ranked Arena,1398,1391,5,Loss,59.16,4851,5541,191,113,78,0.89,0.33,16,3.0,1.0,9.0,0.0,0.0,0.0,2.0,18,7,0,0,4,0,0,15.0,17.0,2220.0,0,5,612,0,1,0
2024-08-28 23:13:41,8.0,l P1N1 l,86cd9176-738a-4c8a-b7a7-12dac72f14fc,Forbidden - Ranked,CTF 3 Captures,Ranked Arena,1391,1384,5,Loss,50.3,3928,6252,165,83,82,0.68,-3.33,13,3.0,2.0,6.0,1.0,0.0,0.0,2.0,19,8,0,0,3,0,0,17.0,19.0,2370.0,0,3,728,0,1,0
2024-08-30 21:33:42,8.0,l P1N1 l,63fe20c7-598f-4ef8-b189-7e4bd557113a,Aquarius - Ranked,CTF,Ranked Arena,1384,1393,1,Win,58.39,7251,6882,298,174,124,1.04,7.0,24,1.0,3.0,14.0,0.0,0.0,0.0,6.0,23,18,0,0,4,0,0,24.0,22.0,3905.0,0,17,919,1,0,0
2024-08-30 21:52:05,8.0,l P1N1 l,c874b1d8-115f-4fa2-a2dc-e8147dcac295,Live Fire - Ranked,King of the Hill,Ranked Arena,1393,1386,5,Loss,56.8,4253,4262,125,71,54,0.75,-2.66,12,2.0,0.0,8.0,0.0,0.0,0.0,1.0,16,4,0,0,3,0,0,12.0,15.0,1660.0,0,4,520,0,1,0
2024-08-30 22:25:36,8.0,l P1N1 l,5b79700f-5f22-4cee-b466-7c1b4ed25711,Interference,King of the Hill,Ranked Arena,1386,1396,1,Win,59.62,1601,1197,52,31,21,1.67,3.66,5,1.0,0.0,4.0,0.0,0.0,0.0,2.0,3,5,0,0,4,0,0,5.0,5.0,1020.0,0,5,193,1,0,0
2024-08-30 22:29:56,8.0,l P1N1 l,76c1101f-8d6f-40ec-a9d6-a45accc38282,Recharge - Ranked,Slayer,Ranked Arena,1396,1389,7,Loss,61.49,3932,3503,161,99,62,0.8,0.0,8,0.0,2.0,4.0,0.0,0.0,0.0,3.0,10,6,0,0,3,0,0,11.0,12.0,1130.0,0,6,459,0,1,0
2024-08-30 22:39:06,8.0,l P1N1 l,94584d04-1b04-4ab8-9280-9634a3660a55,Live Fire - Ranked,Slayer,Ranked Arena,1389,1382,7,Loss,59.46,3106,4065,111,66,45,0.43,-5.33,6,1.0,0.0,5.0,0.0,0.0,0.0,0.0,14,8,0,0,2,0,0,9.0,10.0,1000.0,0,3,379,0,1,0
2024-08-30 22:46:46,8.0,l P1N1 l,7f52db8b-4fb1-489d-82f4-8f9e36e50606,Streets - Ranked,Slayer,Ranked Arena,1382,1392,1,Win,50.94,4536,2843,212,108,104,3.14,16.0,22,3.0,1.0,15.0,0.0,0.0,0.0,0.0,7,3,0,0,11,0,0,13.0,12.0,2350.0,0,9,494,1,0,0
2024-08-30 22:57:02,8.0,l P1N1 l,c665b5e8-b8d7-45ad-8069-51da64caf109,Live Fire - Ranked,Slayer,Ranked Arena,1392,1401,3,Win,64.84,4343,4833,128,83,45,0.87,0.0,13,4.0,0.0,8.0,1.0,0.0,0.0,1.0,15,6,0,0,2,0,0,13.0,13.0,1610.0,0,6,513,1,0,0
2024-08-30 23:16:11,8.0,l P1N1 l,65bd045a-3205-401f-bd75-c81e135a4a1e,Recharge - Ranked,Strongholds,Ranked Arena,1401,1394,5,Loss,57.83,6120,6797,230,133,97,0.78,-1.0,18,4.0,2.0,9.0,0.0,0.0,0.0,1.0,23,12,0,0,3,0,0,17.0,20.0,3185.0,0,8,727,0,1,0
2024-08-30 23:29:44,8.0,l P1N1 l,7340bc10-dfd8-4bbd-bce8-d752009c7ee9,Forbidden - Ranked,CTF 3 Captures,Ranked Arena,1394,1387,5,Loss,50.88,3526,3508,171,87,84,0.83,-0.66,10,3.0,0.0,4.0,0.0,0.0,0.0,0.0,12,4,0,0,2,0,0,11.0,12.0,1285.0,0,6,469,0,1,0
2024-08-30 23:39:50,8.0,l P1N1 l,a92ffb99-b22a-476e-ac63-1696048354d7,Empyrean - Ranked,CTF 3 Captures,Ranked Arena,1387,1380,5,Loss,55.74,5108,5204,183,102,81,1.0,1.66,18,0.0,0.0,17.0,5.0,0.0,0.0,0.0,18,5,0,0,5,0,0,15.0,15.0,2060.0,0,13,610,0,1,0
2024-08-30 23:57:57,8.0,l P1N1 l,bcb14ab8-5add-4259-a44e-4718ea1eb336,Forbidden - Ranked,CTF 3 Captures,Ranked Arena,1380,1373,7,Loss,69.23,3833,4321,104,72,32,1.0,2.0,13,3.0,0.0,8.0,4.0,0.0,0.0,2.0,13,6,0,0,7,0,0,14.0,13.0,1670.0,0,6,541,0,1,0
2024-08-31 00:08:16,8.0,l P1N1 l,83442dfe-5feb-4ff4-8187-9d603a870cf1,Argyle - Ranked,CTF 3 Captures,Ranked Arena,1373,1366,5,Loss,60.09,5895,6057,228,137,91,0.67,-3.33,14,0.0,1.0,9.0,2.0,0.0,0.0,1.0,21,11,0,0,2,0,0,19.0,18.0,1985.0,0,8,753,0,1,0
2024-08-31 00:21:56,8.0,l P1N1 l,2387d7c6-7de9-473f-b044-ae15ee5b5b16,Recharge - Ranked,Oddball,Ranked Arena,1366,1377,1,Win,54.97,11086,10976,453,249,204,1.34,15.0,43,10.0,2.0,24.0,0.0,0.0,0.0,3.0,32,12,0,0,4,0,0,34.0,35.0,6030.0,0,16,1331,1,0,0
2024-09-01 21:48:17,8.0,l P1N1 l,08c3c64a-f644-44a3-bfeb-beb7c4e4cf15,Solitude - Ranked,Slayer,Ranked Arena,1377,1385,4,Win,60.0,3443,3476,130,78,52,0.91,1.33,10,3.0,0.0,6.0,0.0,0.0,0.0,3.0,11,7,0,0,3,0,0,12.0,11.0,1380.0,0,5,452,1,0,0
2024-09-01 21:56:27,8.0,l P1N1 l,7ee97366-cb7d-40fc-9b46-5c8aea28304d,Aquarius - Ranked,CTF,Ranked Arena,1385,1378,6,Loss,52.73,7247,8353,366,193,173,0.9,1.0,26,2.0,4.0,17.0,0.0,0.0,0.0,4.0,29,12,0,0,4,0,0,22.0,23.0,3365.0,0,12,923,0,1,0
2024-09-01 22:13:39,8.0,l P1N1 l,0ef46d67-7618-47a8-af1d-69859386102a,Forbidden - Ranked,CTF 3 Captures,Ranked Arena,1378,1370,5,Loss,54.44,1911,4103,90,49,41,0.42,-6.33,5,0.0,0.0,3.0,0.0,0.0,0.0,1.0,12,2,0,0,2,0,0,11.0,12.0,690.0,0,2,479,0,1,0
2024-09-01 22:23:15,8.0,l P1N1 l,875bfc94-0162-4093-89b5-3ad528e7a681,Empyrean - Ranked,CTF 3 Captures,Ranked Arena,1370,1379,2,Win,60.22,5191,5681,186,112,74,1.05,3.0,20,3.0,0.0,14.0,1.0,0.0,0.0,1.0,19,6,0,0,4,0,0,17.0,17.0,2785.0,0,12,677,1,0,0
2024-09-01 22:35:41,8.0,l P1N1 l,0e478367-89ad-4e4b-bfcf-05c2cb4c5943,Streets - Ranked,Slayer,Ranked Arena,1379,1388,2,Win,47.4,3646,4083,192,91,101,0.92,2.0,12,1.0,0.0,8.0,0.0,0.0,0.0,2.0,13,9,0,0,3,0,0,13.0,12.0,1670.0,0,6,538,1,0,0
2024-09-01 22:46:48,8.0,l P1N1 l,e10cf323-dfb8-4464-ab1f-8bd3c275da65,Live Fire - Ranked,Oddball,Ranked Arena,1388,1381,5,Loss,57.74,6933,7053,239,138,101,1.04,5.66,25,2.0,0.0,18.0,0.0,0.0,0.0,0.0,24,14,0,0,3,0,0,20.0,23.0,3625.0,0,10,861,0,1,0
2024-09-01 23:04:04,8.0,l P1N1 l,906e6886-9db1-4e99-a470-5721e644ed74,Empyrean - Ranked,CTF 3 Captures,Ranked Arena,1381,1374,5,Loss,56.67,3564,4432,150,85,65,0.87,-1.0,13,0.0,1.0,9.0,2.0,0.0,0.0,1.0,15,3,0,0,3,0,0,13.0,14.0,1785.0,0,6,542,0,1,0
2024-09-02 21:48:26,8.0,l P1N1 l,94d37793-4e42-433a-b939-98eac1921d44,Recharge - Ranked,Strongholds,Ranked Arena,1374,1366,5,Loss,62.5,2547,4264,88,55,33,0.29,-11.66,5,1.0,0.0,3.0,0.0,0.0,0.0,0.0,17,1,0,0,2,0,0,10.0,12.0,725.0,0,0,429,0,1,0
2024-09-02 21:59:35,8.0,l P1N1 l,89030668-0055-4fbf-b6b9-74f2a13a1a25,Recharge - Ranked,King of the Hill,Ranked Arena,1366,1366,5,Left,46.67,488,792,15,7,8,0.33,-2.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3,0,0,0,1,0,0,2.0,3.0,110.0,0,0,112,0,0,0
2024-09-02 22:02:38,8.0,l P1N1 l,add33fd0-22b6-493a-95ff-3f210c6b0249,Streets - Ranked,Oddball,Ranked Arena,1366,1375,2,Win,55.63,7632,7587,302,168,134,1.0,5.0,23,6.0,0.0,14.0,0.0,0.0,0.0,3.0,23,15,0,0,4,0,0,23.0,23.0,3815.0,0,7,881,1,0,0
2024-09-02 22:19:50,8.0,l P1N1 l,c26e2168-b263-4209-b498-94f874ea1aed,Forbidden - Ranked,CTF 3 Captures,Ranked Arena,1375,1368,5,Loss,67.86,4729,5244,196,133,63,0.79,-2.66,15,1.0,4.0,8.0,0.0,0.0,0.0,2.0,19,4,0,0,3,0,0,15.0,15.0,1720.0,0,6,620,0,1,0
2024-09-02 22:34:44,8.0,l P1N1 l,8f33eac9-7d50-4934-9bf9-2ca72f884003,Solitude - Ranked,Slayer,Ranked Arena,1368,1377,1,Win,55.32,3376,3085,141,78,63,1.88,9.0,15,1.0,1.0,12.0,0.0,0.0,0.0,0.0,8,6,0,0,5,0,0,11.0,10.0,1800.0,0,5,426,1,0,0
2024-09-02 22:44:02,8.0,l P1N1 l,81168d08-9a45-4481-9a6b-dcaf394e4cc8,Interference,King of the Hill,Ranked Arena,1377,1386,1,Win,50.29,3045,3540,171,86,85,1.44,6.0,13,1.0,1.0,8.0,0.0,0.0,0.0,0.0,9,6,0,0,2,0,0,12.0,11.0,2075.0,0,7,430,1,0,0
2024-09-02 22:52:57,8.0,l P1N1 l,cbaa377f-0a1b-4f0c-935a-c1700cc5bd8a,Interference,King of the Hill,Ranked Arena,1386,1378,7,Loss,61.6,3306,5634,125,77,48,0.39,-9.33,7,2.0,0.0,5.0,0.0,0.0,0.0,0.0,18,5,0,0,3,0,0,13.0,14.0,1125.0,0,6,529,0,1,0
2024-09-02 23:03:38,8.0,l P1N1 l,5edaf517-adb3-423e-a714-6f07fef67087,Interference,King of the Hill,Ranked Arena,1378,1387,1,Win,55.56,5025,4680,198,110,88,1.23,6.33,16,1.0,1.0,12.0,0.0,0.0,0.0,1.0,13,10,0,0,4,0,0,16.0,16.0,2760.0,0,11,593,1,0,0
2024-09-03 13:41:24,8.0,l P1N1 l,1b5a5c81-61af-494f-955f-19e381e44f75,Empyrean - Ranked,Doubles Slayer,Ranked Doubles,1442,1435,3,Loss,51.65,2387,3429,91,47,44,0.33,-7.66,4,1.0,1.0,2.0,0.0,0.0,0.0,0.0,12,1,0,0,2,0,0,6.0,8.0,450.0,0,2,330,0,1,0
2024-09-03 13:54:09,8.0,l P1N1 l,301aee8c-00bf-4726-9047-3247f42569f7,Solitude - Ranked,Doubles Slayer,Ranked Doubles,1435,1427,4,Loss,63.79,3784,4032,116,74,42,0.69,-3.33,9,1.0,0.0,6.0,0.0,0.0,0.0,1.0,13,2,0,0,3,0,0,11.0,13.0,1010.0,0,9,567,0,1,0
2024-09-03 14:15:15,8.0,l P1N1 l,b18c6e13-4e8e-41c7-8100-9b6e1239ba3e,Solitude - Ranked,King of the Hill,Ranked Arena,1387,1378,5,Loss,54.44,6112,7176,270,147,123,0.55,-3.66,12,2.0,0.0,8.0,0.0,0.0,0.0,2.0,22,19,0,0,2,0,0,20.0,21.0,2745.0,0,4,786,0,1,0
2024-09-03 14:29:41,8.0,l P1N1 l,5b0e39bc-4831-4536-adc2-93fe499fee64,Live Fire - Ranked,Doubles Slayer,Ranked Doubles,1427,1419,3,Loss,54.47,3047,3361,123,67,56,1.0,0.66,12,3.0,3.0,6.0,1.0,0.0,0.0,1.0,12,2,0,0,2,0,0,9.0,11.0,1310.0,0,2,471,0,1,0
2024-09-03 14:42:28,8.0,l P1N1 l,72ab6345-000f-43f3-a73d-919c19c4bca9,Sylvanus - Ranked,Doubles Slayer,Ranked Doubles,1419,1413,3,Loss,48.21,4526,4182,251,121,130,1.0,0.66,13,0.0,4.0,7.0,0.0,0.0,0.0,1.0,13,2,0,0,4,0,0,12.0,15.0,1410.0,0,6,643,0,1,0
2024-09-03 14:54:12,8.0,l P1N1 l,46019dab-e80c-47f6-bfdb-2d74cbb4529e,Solitude - Ranked,Doubles Slayer,Ranked Doubles,1413,1405,4,Loss,55.06,3101,3990,158,87,71,0.43,-6.66,6,2.0,0.0,3.0,0.0,0.0,0.0,2.0,14,4,0,0,2,0,0,9.0,12.0,820.0,0,2,499,0,1,0
2024-09-04 22:00:07,8.0,l P1N1 l,9762dbac-419d-4fdf-9059-b93977de413d,Interference,King of the Hill,Ranked Arena,1378,1387,1,Win,57.4,5767,5841,277,159,118,1.05,3.66,20,4.0,0.0,13.0,0.0,0.0,0.0,3.0,19,8,0,0,3,0,0,16.0,16.0,2980.0,0,9,610,1,0,0
2024-09-04 22:11:33,8.0,l P1N1 l,18b3ef01-3f05-4762-92a9-ee4858c60bf9,Live Fire - Ranked,King of the Hill,Ranked Arena,1387,1397,1,Win,51.34,5017,5578,187,96,91,1.06,3.33,19,1.0,3.0,13.0,0.0,0.0,0.0,1.0,18,7,0,0,4,0,0,18.0,20.0,2935.0,0,7,731,1,0,0
2024-09-04 22:25:08,8.0,l P1N1 l,314e6fec-78ac-471e-a0fd-d79f016f5c18,Recharge - Ranked,Strongholds,Ranked Arena,1397,1390,5,Loss,56.0,4371,4116,125,70,55,1.23,4.66,16,6.0,0.0,8.0,0.0,0.0,0.0,1.0,13,5,0,0,5,0,0,14.0,15.0,2235.0,0,10,570,0,1,0
2024-09-04 22:35:17,8.0,l P1N1 l,f86bb46b-1700-476f-a5d5-e2de03894eef,Live Fire - Ranked,Strongholds,Ranked Arena,1390,1385,5,Loss,59.9,5885,7192,202,121,81,0.76,-2.0,19,5.0,1.0,11.0,0.0,0.0,0.0,0.0,25,12,0,0,3,0,0,17.0,21.0,3325.0,0,9,746,0,1,0
2024-09-04 22:48:48,8.0,l P1N1 l,e88fc358-69db-4f6d-babc-214f4aa3bdc7,Live Fire - Ranked,Slayer,Ranked Arena,1385,1394,1,Win,52.08,4191,3623,144,75,69,1.7,9.0,17,6.0,0.0,8.0,1.0,0.0,0.0,0.0,10,6,0,0,5,0,0,13.0,11.0,2000.0,0,10,468,1,0,0
2024-09-04 22:58:34,8.0,l P1N1 l,6be363e9-40b7-4074-ad22-881d4313dfd6,Interference,Slayer,Ranked Arena,1394,1386,8,Loss,50.7,2819,4450,142,72,70,0.24,-10.66,4,1.0,1.0,2.0,0.0,0.0,0.0,0.0,17,7,0,0,2,0,0,11.0,12.0,750.0,0,2,446,0,1,0
2024-09-04 23:07:05,8.0,l P1N1 l,13cfdbf2-87c7-4a9f-a015-621b293832fe,Empyrean - Ranked,CTF 3 Captures,Ranked Arena,1386,1395,1,Win,69.59,7130,6225,217,151,66,1.2,8.33,24,1.0,3.0,14.0,3.0,0.0,0.0,0.0,20,13,0,0,4,0,0,19.0,19.0,3425.0,0,12,755,1,0,0
2024-09-05 23:03:04,8.0,l P1N1 l,db42201e-f405-49c1-9a0f-296ba975e207,Recharge - Ranked,King of the Hill,Ranked Arena,1395,1387,7,Loss,57.09,6691,7844,282,161,121,0.89,2.0,24,3.0,3.0,15.0,0.0,0.0,0.0,1.0,27,15,0,0,6,0,0,23.0,24.0,3610.0,0,11,881,0,1,0
2024-09-05 23:18:59,8.0,l P1N1 l,2914091b-05c1-4a79-a03c-ec40bc9eb7d5,Live Fire - Ranked,Oddball,Ranked Arena,1387,1380,8,Loss,65.15,8544,8336,264,172,92,1.11,6.66,30,4.0,0.0,20.0,1.0,0.0,0.0,0.0,27,11,0,0,10,0,0,27.0,27.0,3755.0,0,22,1033,0,1,0
2024-09-05 23:37:37,8.0,l P1N1 l,ea15c122-f914-4519-86fa-5de92b417d71,Streets - Ranked,Slayer,Ranked Arena,1380,1372,7,Loss,62.02,3829,3884,129,80,49,0.71,-1.66,10,3.0,0.0,4.0,0.0,0.0,0.0,2.0,14,7,0,0,2,0,0,11.0,11.0,1370.0,0,4,432,0,1,0
2024-09-06 11:43:29,8.0,l P1N1 l,df0988f2-dc34-487c-8388-6123c7d2cd3e,Interference,Doubles Slayer,Ranked Doubles,1405,1413,2,Win,51.2,4098,3736,166,85,81,0.9,0.66,9,1.0,1.0,4.0,1.0,0.0,0.0,2.0,10,5,0,0,3,0,0,12.0,10.0,1170.0,0,5,507,1,0,0
2024-09-06 11:53:01,8.0,l P1N1 l,cb3fa982-e917-4715-bc93-fadac1c0a291,Streets - Ranked,Doubles Slayer,Ranked Doubles,1413,1424,1,Win,55.5,3744,4309,191,106,85,1.08,2.0,13,1.0,1.0,8.0,0.0,0.0,0.0,1.0,12,3,0,0,6,0,0,14.0,12.0,1460.0,0,7,608,1,0,0
2024-09-06 12:04:04,8.0,l P1N1 l,c9de186d-1cc5-4c4c-a4e5-317ebb98b1a1,Empyrean - Ranked,Doubles Slayer,Ranked Doubles,1424,1435,2,Win,50.0,3732,4288,160,80,80,0.91,0.0,10,0.0,1.0,7.0,0.0,0.0,0.0,0.0,11,3,0,0,5,0,0,13.0,13.0,1150.0,0,2,610,1,0,0
2024-09-06 12:15:09,8.0,l P1N1 l,263d8b42-34a6-417f-8646-35a5aebbfb69,Recharge - Ranked,Doubles Slayer,Ranked Doubles,1435,1446,2,Win,53.22,5016,4898,233,124,109,1.25,4.33,10,2.0,1.0,7.0,0.0,0.0,0.0,1.0,8,7,0,0,5,0,0,14.0,14.0,1310.0,0,5,657,1,0,0
2024-09-06 12:29:06,8.0,l P1N1 l,9bb71e5b-5c7b-4d0c-ad48-5e3de67edc22,Sylvanus - Ranked,Doubles Slayer,Ranked Doubles,1446,1431,4,Left,57.53,1810,1719,73,42,31,2.0,4.33,8,1.0,3.0,4.0,0.0,0.0,0.0,0.0,4,1,0,0,6,0,0,6.0,7.0,850.0,0,5,747,0,0,0
2024-09-06 21:00:12,8.0,l P1N1 l,b14a109c-9ad7-4741-ac01-d9b1467cd507,Argyle - Ranked,CTF 3 Captures,Ranked Arena,1372,1365,6,Loss,50.93,4793,5849,216,110,106,0.83,-1.66,15,2.0,0.0,10.0,1.0,0.0,0.0,0.0,18,4,0,0,4,0,0,18.0,20.0,1870.0,0,7,765,0,1,0
2024-09-06 21:14:41,8.0,l P1N1 l,9113c464-b029-4f39-9abe-e03f0ad6672a,Recharge - Ranked,Oddball,Ranked Arena,1365,1358,6,Loss,58.86,7367,7467,299,176,123,0.68,-1.0,17,1.0,1.0,12.0,0.0,0.0,0.0,1.0,25,21,0,0,2,0,0,20.0,23.0,3115.0,0,7,849,0,1,0
2024-09-06 21:30:12,8.0,l P1N1 l,7bc24386-5277-47c6-b4c7-20dea3e926ec,Empyrean - Ranked,CTF 3 Captures,Ranked Arena,1358,1369,1,Win,63.73,4959,3469,193,123,70,1.67,10.0,20,2.0,1.0,14.0,2.0,0.0,0.0,0.0,12,6,0,1,6,0,0,13.0,12.0,2550.0,0,9,507,1,0,0
2024-09-06 21:40:37,8.0,l P1N1 l,35e7acf1-f1f8-4910-b1e3-aee21cc91735,Forbidden - Ranked,CTF 3 Captures,Ranked Arena,0,0,1,Draw,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,,0.0,0,0,37,0,0,1
2024-09-06 21:42:24,8.0,l P1N1 l,15f148c0-1597-40bd-8c01-ac77734639d9,Interference,Slayer,Ranked Arena,0,0,1,Draw,0.0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,,0.0,0,0,39,0,0,1
2024-09-06 21:44:07,8.0,l P1N1 l,4311814b-7348-4ae7-b68e-e189b813a2ab,Interference,King of the Hill,Ranked Arena,1369,1378,1,Win,65.22,1992,1030,69,45,24,9.0,8.66,9,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1,2,0,0,8,0,0,7.0,4.0,1800.0,0,7,251,1,0,0
2024-09-06 21:59:21,8.0,l P1N1 l,5b2308d8-4f3b-4515-b035-015288a04469,Recharge - Ranked,Strongholds,Ranked Arena,0,0,1,Draw,6.67,35,0,15,1,14,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,,,0.0,0,0,40,0,0,1
2024-09-06 22:01:01,8.0,l P1N1 l,4ca80387-0b57-472c-8995-10d7eca28a10,Recharge - Ranked,Slayer,Ranked Arena,1378,1387,2,Win,61.49,3762,3718,161,99,62,0.92,3.0,12,1.0,0.0,10.0,0.0,0.0,0.0,0.0,13,12,0,0,3,0,0,11.0,11.0,1800.0,0,3,437,1,0,0
2024-09-06 22:09:44,8.0,l P1N1 l,3dc474ac-e4b3-4217-9320-255e5d537212,Argyle - Ranked,CTF 3 Captures,Ranked Arena,1387,1380,5,Loss,64.6,8635,7952,339,219,120,1.15,7.33,30,1.0,1.0,25.0,2.0,0.0,0.0,0.0,26,10,0,0,5,0,0,26.0,25.0,3510.0,0,15,1024,0,1,0
2024-09-06 22:28:18,8.0,l P1N1 l,04cc737b-73d6-4eb4-a66a-74187fd97862,Recharge - Ranked,Slayer,Ranked Arena,1380,1388,4,Win,42.67,3291,3710,150,64,86,0.67,-1.66,8,0.0,2.0,4.0,0.0,0.0,0.0,1.0,12,7,0,0,2,0,0,11.0,12.0,1160.0,0,4,452,1,0,0
2024-09-06 22:37:08,8.0,l P1N1 l,2ad63d85-285a-431b-a2de-98eb9f8062f9,Interference,Strongholds,Ranked Arena,1388,1381,5,Loss,58.13,5154,5599,246,143,103,1.0,1.33,17,0.0,1.0,13.0,0.0,0.0,0.0,1.0,17,4,0,0,3,0,0,16.0,17.0,2285.0,0,7,650,0,1,0
2024-09-06 23:15:25,8.0,l P1N1 l,9fe755c6-0d62-4f20-a248-8fd149aa6008,Live Fire - Ranked,King of the Hill,Ranked Arena,1381,1374,5,Loss,67.3,6856,6575,211,142,69,0.71,-2.0,17,3.0,1.0,9.0,0.0,0.0,0.0,0.0,24,15,0,0,2,0,0,18.0,20.0,3075.0,0,8,733,0,1,0
2024-09-06 23:29:24,8.0,l P1N1 l,1301404d-1b10-4aab-8c3c-7e6b4580439f,Recharge - Ranked,Oddball,Ranked Arena,1374,1382,1,Win,57.49,6551,7508,287,165,122,0.74,-1.0,17,1.0,3.0,11.0,0.0,0.0,0.0,2.0,23,15,0,0,3,0,0,23.0,23.0,3545.0,0,6,898,1,0,0
2024-09-06 23:46:32,8.0,l P1N1 l,6de523fc-c90d-42b3-ae2e-00112b6d44eb,Solitude - Ranked,King of the Hill,Ranked Arena,1382,1391,2,Win,54.39,5595,6406,228,124,104,0.86,-0.33,18,4.0,2.0,10.0,0.0,0.0,0.0,0.0,21,8,0,0,3,0,0,19.0,21.0,2650.0,0,6,767,1,0,0
2024-09-07 00:01:09,8.0,l P1N1 l,dc3ee16a-c168-4a79-97aa-8b4e92ca3126,Solitude - Ranked,Slayer,Ranked Arena,1391,1399,2,Win,49.37,3571,3411,158,78,80,1.0,0.66,13,2.0,0.0,9.0,0.0,0.0,0.0,0.0,13,2,0,0,3,0,0,13.0,13.0,1400.0,0,2,506,1,0,0
2024-09-09 12:46:39,8.0,l P1N1 l,31dee019-8428-45d2-8141-de2c00e4b08b,Live Fire - Ranked,Strongholds,Ranked Arena,1399,1391,5,Loss,51.69,5101,6698,178,92,86,1.0,1.0,19,3.0,2.0,9.0,0.0,0.0,0.0,2.0,19,3,0,0,4,0,0,15.0,20.0,2670.0,0,8,709,0,1,0
2024-09-09 13:02:23,8.0,l P1N1 l,1b91d301-cd9c-4348-b158-1bbaf9fa1365,Live Fire - Ranked,Oddball,Ranked Arena,1391,1400,3,Win,66.52,7789,6992,224,149,75,1.33,12.0,28,0.0,2.0,22.0,0.0,0.0,0.0,2.0,21,15,0,0,4,0,0,22.0,22.0,3720.0,0,13,860,1,0,0
2024-09-09 13:20:16,8.0,l P1N1 l,a0b138ee-388d-43c0-b375-3cd9b5142247,Live Fire - Ranked,King of the Hill,Ranked Arena,1400,1392,5,Loss,57.72,3361,3517,123,71,52,0.71,-2.33,10,0.0,3.0,5.0,0.0,0.0,0.0,0.0,14,5,0,0,2,0,0,10.0,12.0,1300.0,0,5,430,0,1,0
2024-09-09 13:30:16,8.0,l P1N1 l,7bbff6d8-05e5-43bf-8b5a-b7d3b6df098a,Live Fire - Ranked,King of the Hill,Ranked Arena,1392,1401,4,Win,51.13,6095,5555,221,113,108,1.47,9.66,22,1.0,0.0,16.0,0.0,0.0,0.0,1.0,15,8,0,0,5,0,0,17.0,18.0,2760.0,0,14,672,1,0,0
2024-09-09 21:20:23,8.0,l P1N1 l,c7961f24-5328-4a20-abc9-c4fe600e130b,Live Fire - Ranked,Strongholds,Ranked Arena,1401,1393,5,Loss,60.34,5144,6533,179,108,71,0.62,-5.66,13,1.0,1.0,8.0,0.0,0.0,0.0,0.0,21,7,0,0,4,0,0,17.0,20.0,2300.0,0,4,725,0,1,0
2024-09-09 21:33:24,8.0,l P1N1 l,867f40ca-cfc4-4616-98bc-9c86f4b464ad,Recharge - Ranked,Strongholds,Ranked Arena,1393,1387,5,Loss,55.05,4538,5621,198,109,89,1.33,6.0,20,3.0,0.0,13.0,0.0,0.0,0.0,2.0,15,3,0,0,4,0,0,14.0,17.0,2620.0,0,9,622,0,1,0
2024-09-09 21:44:46,8.0,l P1N1 l,8bc319b8-3263-4e93-b7a7-ca1dee46ca39,Empyrean - Ranked,CTF 3 Captures,Ranked Arena,1387,1397,2,Win,63.21,2760,2609,106,67,39,1.33,4.0,8,0.0,0.0,8.0,0.0,0.0,0.0,1.0,6,6,0,0,3,0,0,10.0,8.0,1145.0,0,4,381,1,0,0
