Date,SeasonNumber,SeasonVersion,Player,MatchId,Map,Category,Playlist,Input,Queue,PreCsr,PostCsr,WinningTeam,WinningTeamCSR,WinningTeamMMR,WinningTeamScore,WinningTeamFinalScore,WinningTeamWinPercentChance,LosingTeam,LosingTeamCSR,LosingTeamMMR,LosingTeamScore,LosingTeamFinalScore,LosingTeamWinPercentChance,Rank,WasAtStart,WasAtEnd,WasInProgressJoin,Mmr,Outcome,Accuracy,DamageDone,DamageTaken,ShotsFired,ShotsLanded,ShotsMissed,KD,KDA,TotalKills,KillsMelee,KillsGrenade,KillsHeadshot,KillsPower,AssistsEmp,AssistsDriver,AssistsCallout,Deaths,Assists,Betrayals,Suicides,MaxSpree,VehicleDestroys,VehicleHijacks,ExpectedKills,ExpectedDeaths,Score,Perfects,Medals,LengthSeconds
"2023-07-26 02:08:57",4,1,"l 0cty l",319ed8f4-83ef-4fc3-9bfb-6924d97661c1,"Live Fire",Slayer,"Ranked Arena",CrossPlay,Open,0,0,,,,,,,,,,,,,2,1,1,0,,Win,38.46,468,192,39,15,24,2.00,2.33,2,0,1,1,0,0,0,2,0,1,0,0,2,0,0,,,270,0,0,112
"2023-07-26 02:11:57",4,1,"l 0cty l",3d373ed8-1d4c-47dc-ab9b-508bffc844f2,Aquarius,Slayer,"Ranked Arena",CrossPlay,Open,0,0,,,,,,,,,,,,,3,1,1,0,,Win,42.51,3295,3104,407,173,234,1.50,7.33,12,1,1,9,0,0,0,4,8,10,0,0,3,0,0,,,1740,0,6,415
"2023-07-26 02:19:48",4,1,"l 0cty l",1780ed36-d8a4-4459-bf48-2baa60886277,Recharge,"King of the Hill","Ranked Arena",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Win,43.73,4478,5290,542,237,305,0.88,0.00,15,1,0,11,0,0,0,2,17,6,0,0,4,0,0,,,2295,0,6,631
"2023-07-26 02:32:08",4,1,"l 0cty l",83d3df7e-d81b-40e8-b99d-83cf9f7be5b3,Recharge,Oddball,"Ranked Arena",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Win,45.7,8616,8914,919,420,499,1.11,8.66,31,5,0,21,0,0,0,2,28,17,0,0,4,0,0,,,4780,0,13,1124
"2023-07-26 02:54:51",4,1,"l 0cty l",f29a51fc-1d96-4035-b4ae-df78a55d7917,"Live Fire",Slayer,"Ranked Arena",CrossPlay,Open,0,0,,,,,,,,,,,,,4,1,1,0,,Win,52.08,3214,3202,361,188,173,1.00,1.66,10,2,0,6,0,0,0,3,10,5,0,0,5,0,0,,,1280,0,6,482
"2023-07-26 03:04:11",4,1,"l 0cty l",5328ff48-b21a-4449-b7cb-3edf37bd415c,Recharge,Slayer,"Ranked Arena",CrossPlay,Open,1466,1474,,,,,,,,,,,,,3,1,1,1,,Win,43.64,3142,3438,385,168,217,0.91,1.33,10,3,0,6,0,0,0,3,11,7,0,0,2,0,0,11,12,1380,0,3,482
"2023-07-26 03:13:15",4,1,"l 0cty l",d0809fff-9868-4902-bead-71fe39fa5638,"Live Fire","King of the Hill","Ranked Arena",CrossPlay,Open,1474,1481,,,,,,,,,,,,,1,1,1,0,,Win,48.34,4326,6031,511,247,264,0.80,-1.00,16,4,1,10,0,0,0,3,20,9,0,0,2,0,0,20,20,2555,0,5,755
"2023-07-26 03:26:49",4,1,"l 0cty l",f5e04ac9-c692-44c7-8df9-b7ea9b265894,Argyle,"CTF 3 Captures","Ranked Arena",CrossPlay,Open,1481,1488,,,,,,,,,,,,,1,1,1,0,,Win,48.59,4740,4661,531,258,273,0.81,2.33,13,0,1,11,0,0,0,4,16,16,0,0,3,0,0,18,18,2575,0,8,765
"2023-07-26 03:40:47",4,1,"l 0cty l",69a56154-64ad-4370-8853-36f7c5e5c1df,Streets,Slayer,"Ranked Arena",CrossPlay,Open,1488,1479,,,,,,,,,,,,,6,1,1,0,,Loss,44.07,3618,3830,481,212,269,1.00,2.33,11,2,1,7,0,0,0,2,11,7,0,0,3,0,0,11,12,1470,0,3,468
"2023-07-26 03:49:47",4,1,"l 0cty l",83974a15-13c7-4a92-829b-a7343a148684,Solitude,"King of the Hill","Ranked Arena",CrossPlay,Open,1479,1469,,,,,,,,,,,,,5,1,1,0,,Loss,50.83,5211,6475,604,307,297,0.61,-5.66,14,2,1,9,0,0,0,4,23,10,0,0,4,0,0,19,19,2140,0,4,723
"2023-07-27 00:51:59",4,1,"l 0cty l",7c6de9fb-fde8-4548-8f76-513e89f29096,Aquarius,CTF,"Ranked Arena",CrossPlay,Open,1469,1460,,,,,,,,,,,,,5,1,0,0,,Left,39.55,4381,4666,536,212,324,0.93,3.00,14,3,1,9,0,0,0,6,15,12,0,0,3,0,0,12,17,2195,0,5,633
"2023-07-27 01:04:40",4,1,"l 0cty l",98ab58fc-fa62-4ff7-8fd1-3f7e1d6b6f2c,Recharge,Oddball,"Ranked Arena",CrossPlay,Open,1460,1451,,,,,,,,,,,,,7,1,1,0,,Loss,48.65,8840,11362,1040,506,534,0.59,-10.00,22,5,1,15,0,0,0,7,37,15,0,0,2,0,0,29,34,3420,0,10,1292
"2023-07-27 01:30:46",4,1,"l 0cty l",3504c2fc-0d2a-497c-8530-d9bbf712f7ed,Streets,Slayer,"Ranked Arena",CrossPlay,Open,1451,1442,,,,,,,,,,,,,7,1,1,0,,Loss,55.95,2883,2782,227,127,100,0.90,1.00,9,2,0,6,0,0,0,2,10,6,0,0,2,0,0,9,10,1220,0,2,390
"2023-07-27 01:38:07",4,1,"l 0cty l",a9db0930-7f16-4995-942b-53245a1b55f3,Solitude,Slayer,"Ranked Arena",CrossPlay,Open,1442,1449,,,,,,,,,,,,,4,1,1,0,,Win,48.14,3214,3130,322,155,167,0.64,-1.66,7,1,0,5,0,0,0,0,11,7,0,0,2,0,0,11,11,1050,0,2,449
"2023-07-27 01:46:52",4,1,"l 0cty l",07f9dff9-da09-47f1-8d39-b92b1015d859,Streets,Slayer,"Ranked Arena",CrossPlay,Open,1449,1441,,,,,,,,,,,,,5,1,1,0,,Loss,48.82,3482,3138,340,166,174,1.18,3.66,13,3,0,8,1,0,0,3,11,5,0,0,5,0,0,11,12,1580,0,3,484
"2023-07-27 01:55:58",4,1,"l 0cty l",8821bc67-88d9-4305-a64d-1c196ff1d1fe,Aquarius,CTF,"Ranked Arena",CrossPlay,Open,1441,1449,,,,,,,,,,,,,1,1,1,0,,Win,48.86,4462,4080,440,215,225,1.55,8.66,17,3,1,10,0,0,0,1,11,8,0,0,6,0,0,16,14,3070,0,6,712
"2023-07-27 02:09:00",4,1,"l 0cty l",6ed5e876-1ac1-442d-855e-a45027439605,Streets,Oddball,"Ranked Arena",CrossPlay,Open,1449,1456,,,,,,,,,,,,,1,1,1,0,,Win,55.23,3805,3254,306,169,137,1.75,7.00,14,2,1,9,2,0,0,1,8,3,0,0,4,0,0,13,12,2240,0,5,505
"2023-07-28 00:43:53",4,1,"l 0cty l",54960ff7-d237-48d7-aef2-44776010040a,Argyle,"CTF 3 Captures","Ranked Arena",CrossPlay,Open,1456,1463,,,,,,,,,,,,,2,1,1,0,,Win,40.75,4746,5945,535,218,317,0.48,-8.00,10,2,1,5,0,0,0,3,21,9,0,0,2,0,0,18,19,1615,0,4,784
"2023-07-28 00:59:33",4,1,"l 0cty l",799a5d60-88a1-4dcc-a1c4-4f6265cab81d,"Live Fire","King of the Hill","Ranked Arena",CrossPlay,Open,1463,1471,,,,,,,,,,,,,1,1,1,0,,Win,50,5247,4757,510,255,255,1.00,2.33,17,3,0,14,0,0,0,3,17,7,0,0,3,0,0,16,17,2380,0,5,622
"2023-07-28 02:36:02",4,1,"l 0cty l",8c4f15f8-de1f-45df-aef5-19a73a3025a5,Solitude,Strongholds,"Ranked Arena",CrossPlay,Open,1471,1462,,,,,,,,,,,,,5,1,1,0,,Loss,51.46,2932,3159,274,141,133,1.00,1.00,11,0,0,11,0,0,0,2,11,3,0,0,3,0,0,10,12,1795,0,5,449
"2023-07-28 02:44:47",4,1,"l 0cty l",b71f14ac-13e0-4653-ac78-466873cd0081,Argyle,"CTF 3 Captures","Ranked Arena",CrossPlay,Open,1462,1454,,,,,,,,,,,,,5,1,1,0,,Loss,46.25,4990,5002,480,222,258,0.94,1.66,15,2,0,11,1,0,0,3,16,8,0,1,4,0,0,17,18,1890,0,9,758
"2023-07-31 17:20:51",4,1,"l 0cty l",5757ebd4-e806-48c3-a4f2-fede663b4a52,Streets,Oddball,"Ranked Arena",CrossPlay,Open,1454,1461,,,,,,,,,,,,,1,1,1,0,,Win,50.08,5929,6452,589,295,294,0.91,1.33,20,4,1,12,0,0,0,4,22,10,0,0,4,0,0,21,22,3085,0,7,848
"2023-07-31 17:36:47",4,1,"l 0cty l",7922fe38-de12-420b-832c-29268e272d95,"Live Fire","King of the Hill","Ranked Arena",CrossPlay,Open,1461,1468,,,,,,,,,,,,,3,1,1,0,,Win,48.1,2937,2805,316,152,164,1.00,1.00,9,2,0,7,0,0,0,0,9,3,0,0,4,0,0,10,10,1275,0,3,372
"2023-07-31 17:43:57",4,1,"l 0cty l",6c0725e1-8c12-4513-914c-75394d8e3c53,Streets,Oddball,"Ranked Arena",CrossPlay,Open,1468,1473,,,,,,,,,,,,,2,1,1,0,,Win,73.08,481,360,26,19,7,2.00,1.00,2,0,0,1,1,0,0,0,1,0,0,0,1,0,0,2,1,200,0,0,74
"2023-07-31 17:46:51",4,1,"l 0cty l",5f49e5ff-78ee-4dcd-aa24-3e882ad617f1,Recharge,"King of the Hill","Ranked Arena",CrossPlay,Open,1473,1463,,,,,,,,,,,,,5,1,1,0,,Loss,52.89,7014,6786,726,384,342,0.84,0.00,21,1,1,17,0,0,0,0,25,12,0,0,3,0,0,21,20,2950,0,5,781
"2023-08-01 00:26:26",4,1,"l 0cty l",cd54e782-303e-41dc-911c-2589184af1b6,"Live Fire",Slayer,"Ranked Arena",CrossPlay,Open,1463,1455,,,,,,,,,,,,,6,1,1,0,,Loss,52.42,3805,3300,330,173,157,1.40,5.66,14,2,1,11,0,0,0,2,10,5,0,0,4,0,0,10,11,1670,0,3,447
"2023-08-01 00:35:03",4,1,"l 0cty l",3afda9fc-2ab3-4ae5-8c94-ad69f52590bb,Solitude,Strongholds,"Ranked Arena",CrossPlay,Open,1455,1462,,,,,,,,,,,,,1,1,1,0,,Win,51.4,3203,3642,428,220,208,0.70,1.00,7,1,1,4,0,0,0,8,10,12,0,0,1,0,0,13,13,1805,0,4,537
"2023-08-01 00:45:36",4,1,"l 0cty l",42b6c5cc-8a90-40f4-ac2f-fe40486439c3,Argyle,"CTF 3 Captures","Ranked Arena",CrossPlay,Open,1462,1454,,,,,,,,,,,,,6,1,1,0,,Loss,52.12,5519,5723,472,246,226,0.95,1.00,18,1,1,14,1,0,0,2,19,6,0,0,4,0,0,16,18,2200,0,8,751
"2023-08-01 00:59:53",4,1,"l 0cty l",d2a9a698-27fe-4eea-b494-de16e6b5a2b8,Aquarius,Slayer,"Ranked Arena",CrossPlay,Open,1454,1462,,,,,,,,,,,,,4,1,1,0,,Win,46.34,3747,3870,451,209,242,0.82,0.33,9,0,0,8,0,0,0,3,11,7,0,0,3,0,0,12,12,1280,0,4,507
"2023-08-01 01:09:46",4,1,"l 0cty l",3dd88e17-ee28-413c-89e3-ed418d53ef60,"Live Fire","King of the Hill","Ranked Arena",CrossPlay,Open,1462,1468,,,,,,,,,,,,,1,1,1,0,,Win,44.44,2693,2264,216,96,120,1.00,1.00,8,3,0,3,0,0,0,1,8,3,0,0,2,0,0,13,10,1660,0,6,454
"2023-08-01 01:18:07",4,1,"l 0cty l",30cf30eb-6d6d-4a4d-81f7-f7f9fdc495b7,Solitude,Slayer,"Ranked Arena",CrossPlay,Open,1468,1477,,,,,,,,,,,,,1,1,1,0,,Win,50.23,4825,4145,426,214,212,1.91,12.33,21,3,0,18,0,0,0,1,11,7,0,0,3,0,0,11,12,2460,0,5,481
"2023-08-01 01:27:18",4,1,"l 0cty l",395277ee-f4eb-4915-9195-2455e957ae94,Aquarius,Slayer,"Ranked Arena",CrossPlay,Open,1477,1469,,,,,,,,,,,,,5,1,1,0,,Loss,53.82,3369,3992,340,183,157,1.00,1.00,13,3,1,8,0,0,0,0,13,3,0,0,3,0,0,10,11,1450,0,1,444
"2023-08-01 01:35:45",4,1,"l 0cty l",c2718bc8-2946-465a-b625-38650767ad81,Empyrean,"CTF 3 Captures","Ranked Arena",CrossPlay,Open,1469,1461,,,,,,,,,,,,,6,1,1,0,,Loss,55.57,6560,7195,718,399,319,0.96,1.33,22,2,1,18,0,0,0,5,23,7,0,0,5,0,0,18,20,2650,0,6,816
"2023-08-01 01:50:28",4,1,"l 0cty l",3a14f3dd-7345-48e8-ac88-fbe534925bb1,Solitude,Strongholds,"Ranked Arena",CrossPlay,Open,1461,1466,,,,,,,,,,,,,1,1,1,0,,Win,0,0,0,3,0,3,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,62
"2023-08-01 01:53:27",4,1,"l 0cty l",6653ff89-6fbf-4ae1-8dca-2e1cd7ad0ccd,Streets,Oddball,"Ranked Arena",CrossPlay,Open,1466,1457,,,,,,,,,,,,,5,1,1,0,,Loss,49.55,5505,6790,561,278,283,0.56,-7.66,14,1,0,9,3,0,0,4,25,10,0,0,5,0,0,19,22,2330,0,7,836
"2023-08-01 02:08:22",4,1,"l 0cty l",2fadb8e3-d313-419d-b44f-f796a8020a3f,Solitude,Slayer,"Ranked Arena",CrossPlay,Open,1457,1448,,,,,,,,,,,,,8,1,1,0,,Loss,47.13,3923,4566,401,189,212,0.53,-3.33,8,1,0,7,0,0,0,6,15,11,0,0,2,0,0,13,13,1410,0,9,540
"2023-08-01 02:18:43",4,1,"l 0cty l",1aa6e63a-354c-4177-962b-37e5ab46c5ff,Solitude,"King of the Hill","Ranked Arena",CrossPlay,Open,1448,1440,,,,,,,,,,,,,5,1,1,0,,Loss,49.33,5020,4853,523,258,265,1.06,2.66,18,2,2,12,0,0,0,1,17,5,0,0,3,0,0,15,16,2210,0,6,586
"2023-08-01 02:41:26",4,1,"l 0cty l",87cec2e7-a49d-4ed6-a2d2-46307f9c168e,Recharge,Strongholds,"Ranked Arena",CrossPlay,Open,1440,1447,,,,,,,,,,,,,1,1,1,0,,Win,50,4215,5047,458,229,229,0.59,-5.00,10,4,0,5,0,0,0,2,17,6,0,0,3,0,0,17,17,1745,0,4,676
"2023-08-01 02:54:46",4,1,"l 0cty l",12301c46-0ce7-4036-bafd-c8cbf2c16bc0,Empyrean,"CTF 3 Captures","Ranked Arena",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Win,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,100
"2023-08-01 02:57:19",4,1,"l 0cty l",6cad955f-ec4d-4ffc-bd47-87a19f337514,Aquarius,CTF,"Ranked Arena",CrossPlay,Open,1447,1438,,,,,,,,,,,,,6,1,1,0,,Loss,45.31,5371,5502,629,285,344,0.72,-3.66,13,4,0,9,0,0,0,0,18,4,0,0,2,0,0,17,18,1735,0,2,747
"2023-08-01 03:11:03",4,1,"l 0cty l",faa2e107-af77-4e57-9c72-cb9a0d4e2c80,Empyrean,"CTF 3 Captures","Ranked Arena",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Win,46.17,5624,5668,574,265,309,1.18,5.33,20,6,0,11,0,0,0,0,17,7,0,0,3,0,0,,,2800,0,12,753
"2023-08-01 03:24:40",4,1,"l 0cty l",02bb8a45-a347-4279-a089-02046ad8d45d,Recharge,Slayer,"Ranked Arena",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Win,51.85,3660,3501,351,182,169,1.08,3.66,13,0,0,11,0,0,0,2,12,8,0,0,3,0,0,,,1720,0,6,469
"2023-08-01 03:33:36",4,1,"l 0cty l",f42e0083-d0c3-48e5-adf3-9f4434cb2eb4,Recharge,Oddball,"Ranked Arena",CrossPlay,Open,0,0,,,,,,,,,,,,,7,1,1,0,,Loss,47.71,4805,6074,545,260,285,0.57,-7.66,12,1,0,11,0,0,0,2,21,4,0,0,4,0,0,,,1455,0,7,662
"2023-08-01 03:45:37",4,1,"l 0cty l",b0388337-18f3-4ef5-914e-48dd92d484f9,Solitude,Strongholds,"Ranked Arena",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Win,43.94,4146,4701,396,174,222,0.93,1.66,14,3,1,8,0,0,0,3,15,8,0,0,4,0,0,,,2505,0,3,648
"2023-08-01 03:57:33",4,1,"l 0cty l",72771665-fa4c-45cd-aab5-239c6bfbb101,Streets,Slayer,"Ranked Arena",CrossPlay,Open,0,0,,,,,,,,,,,,,6,1,1,0,,Loss,50.17,2885,3414,287,144,143,1.00,2.00,12,0,1,8,0,0,0,2,12,6,0,0,4,0,0,,,1520,0,4,425
"2023-08-01 14:30:58",4,1,"l 0cty l",7a908c49-c598-4488-bdaf-ad0c75ebedb0,Empyrean,"CTF 3 Captures","Ranked Arena",CrossPlay,Open,0,0,,,,,,,,,,,,,5,1,1,0,,Loss,46.17,5084,6224,444,205,239,0.85,2.00,17,1,0,14,2,0,0,0,20,15,0,0,4,0,0,,,2810,0,10,748
"2023-08-01 14:44:29",4,1,"l 0cty l",7d5a29c3-edcf-4287-a611-01c822e27082,Solitude,Slayer,"Ranked Arena",CrossPlay,Open,0,0,,,,,,,,,,,,,2,1,1,0,,Win,54.27,4593,4516,492,267,225,0.92,3.33,12,2,0,10,0,0,0,2,13,13,0,0,4,0,0,,,1870,0,4,533
"2023-08-01 14:54:52",4,1,"l 0cty l",c5dcbcff-78ee-47f4-af10-18aa085588b8,Streets,Slayer,"Ranked Arena",CrossPlay,Open,0,0,,,,,,,,,,,,,6,1,1,0,,Loss,68.52,2719,3747,216,148,68,0.33,-9.00,5,1,1,3,0,0,0,0,15,3,0,0,1,0,0,,,650,0,1,337
"2023-08-01 15:02:08",4,1,"l 0cty l",5e5aa554-425e-4afa-a880-eec66793c19f,Recharge,"King of the Hill","Ranked Arena",CrossPlay,Open,0,0,,,,,,,,,,,,,5,1,1,0,,Loss,46.46,2608,3720,325,151,174,0.46,-6.00,6,0,0,6,0,0,0,1,13,3,0,0,1,0,0,,,910,0,2,389
"2023-08-01 19:11:09",4,1,"l 0cty l",0ba0cf49-9f7d-4fdd-8620-ef9a9ea7e9d3,Catalyst,"CTF 3 Captures","Ranked Arena",CrossPlay,Open,0,0,,,,,,,,,,,,,2,1,1,0,,Win,48.01,4412,2901,352,169,183,2.00,9.66,16,1,0,12,3,0,0,0,8,5,0,0,6,0,0,,,2320,0,6,541
"2023-08-01 19:21:29",4,1,"l 0cty l",d1091207-2a31-4d3e-be8e-b92517b225d0,Recharge,Strongholds,"Ranked Arena",CrossPlay,Open,0,0,,,,,,,,,,,,,1,1,1,0,,Win,52.66,2115,1933,207,109,98,1.60,5.00,8,1,0,6,0,0,0,1,5,6,0,0,3,0,0,,,1335,0,4,393
"2023-08-01 19:29:12",4,1,"l 0cty l",144878e5-e3c8-4912-93eb-8cda8005bf46,"Live Fire","King of the Hill","Ranked Arena",CrossPlay,Open,0,0,,,,,,,,,,,,,5,1,1,0,,Loss,48.75,5156,4533,359,175,184,1.00,3.00,15,1,0,13,0,0,0,0,15,9,0,0,4,0,0,,,2400,0,5,587
"2023-08-02 19:33:52",4,1,"l 0cty l",2e666d43-a33b-46a4-a0cb-8b0bbca22b4b,Streets,Oddball,"Ranked Arena",CrossPlay,Open,0,0,,,,,,,,,,,,,7,1,1,0,,Loss,48.91,3211,3714,321,157,164,0.64,-4.33,9,2,0,5,0,0,0,0,14,2,0,0,2,0,0,,,1045,0,1,467
"2023-08-02 19:42:57",4,1,"l 0cty l",da00c077-7656-47b2-af6f-182a4c599937,Solitude,Slayer,"Ranked Arena",CrossPlay,Open,0,0,,,,,,,,,,,,,6,1,1,0,,Loss,45.8,3231,3049,286,131,155,1.00,0.00,11,0,0,11,3,0,0,2,11,0,0,0,3,0,0,,,1120,0,4,491
"2023-08-03 00:58:12",4,1,"l 0cty l",b1142fee-b3a3-4142-a112-d1079ab88a28,Recharge,Strongholds,"Ranked Arena",CrossPlay,Open,1403,1395,,,,,,,,,,,,,5,1,1,0,,Loss,45.45,5219,6012,539,245,294,0.83,1.33,15,3,1,8,0,0,0,1,18,13,0,0,4,0,0,20,22,2760,0,8,850
"2023-08-03 01:13:43",4,1,"l 0cty l",4b5d6818-f992-4ad6-ac12-ed6b53a5e66a,Empyrean,"CTF 3 Captures","Ranked Arena",CrossPlay,Open,1395,1388,,,,,,,,,,,,,5,1,1,0,,Loss,52.2,2635,3891,295,154,141,0.71,-1.66,10,1,0,5,2,0,0,0,14,7,0,0,3,0,0,10,12,1460,0,3,490
"2023-08-03 01:22:54",4,1,"l 0cty l",0b4596cd-8953-4315-a959-fc71a3bc21fd,Solitude,"King of the Hill","Ranked Arena",CrossPlay,Open,1388,1397,,,,,,,,,,,,,1,1,1,0,,Win,43.55,3812,4605,411,179,232,1.00,2.33,17,1,1,15,0,0,0,2,17,7,0,0,4,0,0,15,16,2495,0,6,600
"2023-08-03 01:34:02",4,1,"l 0cty l",a7614c87-d452-42f8-8d9b-d4f70ec8fb43,Streets,Slayer,"Ranked Arena",CrossPlay,Open,1397,1405,,,,,,,,,,,,,4,1,1,0,,Win,40.55,2852,3942,365,148,217,0.67,-1.33,8,1,0,3,1,0,0,3,12,8,0,0,3,0,0,11,10,1230,0,3,440
"2023-08-03 01:42:59",4,1,"l 0cty l",0c0d2e53-4c91-4131-a18d-abddc233a1d7,Solitude,Strongholds,"Ranked Arena",CrossPlay,Open,1405,1397,,,,,,,,,,,,,5,1,1,0,,Loss,48.04,5321,5910,562,270,292,0.85,0.66,17,1,0,15,0,0,0,3,20,11,0,0,4,0,0,15,17,2880,0,8,671
"2023-08-03 01:55:24",4,1,"l 0cty l",114a7b7e-b733-475e-ad6c-34ab83ad56eb,"Live Fire",Slayer,"Ranked Arena",CrossPlay,Open,1397,1390,,,,,,,,,,,,,7,1,1,0,,Loss,41.2,3716,4288,449,185,264,0.92,1.66,11,0,1,9,0,0,0,0,12,8,0,0,2,0,0,13,14,1500,0,2,559
"2023-08-03 02:06:29",4,1,"l 0cty l",ada1dc8c-56bf-4142-8b8d-065a4135d9fa,Recharge,Oddball,"Ranked Arena",CrossPlay,Open,1390,1383,,,,,,,,,,,,,6,1,1,1,,Loss,48.36,10598,11664,1160,561,599,1.06,7.66,37,4,1,30,0,0,0,5,35,17,0,0,4,0,0,33,37,5080,0,13,1433
"2023-08-03 02:31:41",4,1,"l 0cty l",97806965-b36b-4fa6-ab6b-8788af0ddd09,Solitude,Slayer,"Ranked Arena",CrossPlay,Open,1383,1392,,,,,,,,,,,,,3,1,1,0,,Win,41.85,3047,2895,356,149,207,1.20,3.00,12,0,1,11,0,0,0,1,10,3,0,0,5,0,0,10,11,1360,0,4,441
"2023-08-04 00:01:19",4,1,"l 0cty l",68764724-b430-422a-a1cf-9b80ef16a686,Solitude,Slayer,"Ranked Arena",CrossPlay,Open,1392,1400,,,,,,,,,,,,,1,1,1,0,,Win,49.02,4389,4122,512,251,261,1.00,3.33,13,2,1,10,0,0,0,1,13,10,0,0,3,0,0,13,12,1810,0,5,514
"2023-08-04 00:27:54",4,1,"l 0cty l",233eb973-d89c-4b4b-b2da-2883eb54fb50,Empyrean,"CTF 3 Captures","Ranked Arena",CrossPlay,Open,1400,1409,,,,,,,,,,,,,1,1,1,0,,Win,56.87,7013,5915,626,356,270,1.00,4.66,20,3,0,16,1,0,0,4,20,14,0,0,3,0,0,17,18,3065,0,8,759
"2023-08-04 00:43:11",4,1,"l 0cty l",2e4399a1-d1a1-4d20-8ee3-848d742d51b9,"Live Fire","King of the Hill","Ranked Arena",CrossPlay,Open,1409,1417,,,,,,,,,,,,,1,1,1,0,,Win,52.89,3938,3936,329,174,155,1.08,3.33,14,2,2,7,0,0,0,1,13,7,0,0,2,0,0,14,13,2360,0,4,521
"2023-08-04 02:31:50",4,1,"l 0cty l",52e5e77a-d48e-4bd5-abd0-d8e004a545dd,Streets,Oddball,"Ranked Arena",CrossPlay,Open,1417,1425,,,,,,,,,,,,,4,1,1,0,,Win,48.15,4698,4690,486,234,252,0.94,0.33,16,2,1,11,1,0,0,0,17,4,0,0,4,0,0,16,16,1995,0,4,636
"2023-08-04 02:44:00",4,1,"l 0cty l",91d84f76-6a92-477a-bf6a-6da9708eb79a,Solitude,"King of the Hill","Ranked Arena",CrossPlay,Open,1425,1433,,,,,,,,,,,,,1,1,1,0,,Win,44.98,5965,6550,747,336,411,0.83,-0.33,19,0,2,17,0,0,0,0,23,11,0,0,3,0,0,19,20,2575,0,11,748
"2023-08-07 02:11:00",4,1,"l 0cty l",8965dfa1-d834-4382-9cf5-08ca37093fb9,Argyle,"CTF 3 Captures","Ranked Arena",CrossPlay,Open,1433,1418,,,,,,,,,,,,,8,1,0,0,,Left,43.72,1492,2360,183,80,103,0.50,-4.00,4,1,0,3,0,0,0,0,8,0,0,0,2,0,0,6,8,425,0,0,441
"2023-08-07 02:16:54",4,1,"l 0cty l",2219eed3-f26e-4148-8c9a-011582764f65,Empyrean,"CTF 3 Captures","Ranked Arena",CrossPlay,Open,1418,1425,,,,,,,,,,,,,1,1,1,0,,Win,53.48,5587,6716,531,284,247,0.67,-4.00,16,3,1,11,0,0,0,4,24,12,0,0,5,0,0,19,19,2635,0,8,841
"2023-08-07 02:32:12",4,1,"l 0cty l",19dda40b-353a-4494-b9b6-ee446721a6f4,Solitude,Strongholds,"Ranked Arena",CrossPlay,Open,1425,1416,,,,,,,,,,,,,5,1,1,0,,Loss,49.4,4899,6214,579,286,293,0.67,-4.00,14,1,0,13,0,0,0,1,21,9,0,0,4,0,0,17,18,2335,0,4,731
"2023-08-09 02:04:54",4,1,"l 0cty l",50476cfa-c25b-44c8-be04-e2c503269189,"Live Fire",Oddball,"Ranked Arena",CrossPlay,Open,1416,1407,,,,,,,,,,,,,8,1,1,0,,Loss,48.58,5806,7362,636,309,327,0.35,-13.00,9,3,2,3,0,0,0,2,26,12,0,0,2,0,0,20,21,1590,0,4,831
"2023-08-09 02:19:57",4,1,"l 0cty l",0c34772d-bdb1-4854-9f24-04647ca17b5e,Solitude,Slayer,"Ranked Arena",CrossPlay,Open,1407,1400,,,,,,,,,,,,,5,1,1,0,,Loss,50.14,3636,3249,345,173,172,1.17,3.66,14,0,1,9,1,0,0,2,12,5,0,0,3,0,0,9,10,1670,0,9,408
"2023-08-09 02:27:43",4,1,"l 0cty l",b60a2f06-6f27-4479-883b-d3c704e27dca,Aquarius,Slayer,"Ranked Arena",CrossPlay,Open,1400,1393,,,,,,,,,,,,,5,1,1,0,,Loss,49.51,3585,3704,408,202,206,1.00,0.66,15,1,0,12,0,0,0,2,15,2,0,0,6,0,0,8,11,1620,0,4,412
"2023-08-09 02:35:37",4,1,"l 0cty l",ef04d8bf-6d44-4ece-a4ad-f7b68e75ecc4,"Live Fire",Slayer,"Ranked Arena",CrossPlay,Open,1393,1385,,,,,,,,,,,,,5,1,1,0,,Loss,43.99,2333,3552,291,128,163,0.67,-3.00,8,0,1,7,0,0,0,1,12,3,0,0,2,0,0,9,10,960,0,2,391
"2023-08-09 02:43:57",4,1,"l 0cty l",7c89e279-e877-4732-bba4-53febd466bd9,Aquarius,Slayer,"Ranked Arena",CrossPlay,Open,1385,1377,,,,,,,,,,,,,8,1,1,0,,Loss,46.36,3196,3736,371,172,199,0.46,-4.00,6,2,0,3,0,0,0,6,13,9,0,0,2,0,0,10,11,1110,0,2,436
