Date,SeasonNumber,SeasonVersion,Player,MatchId,Map,Category,Playlist,Input,Queue,PreCsr,PostCsr,WinningTeam,WinningTeamCSR,WinningTeamMMR,WinningTeamScore,WinningTeamFinalScore,WinningTeamWinPercentChance,LosingTeam,LosingTeamCSR,LosingTeamMMR,LosingTeamScore,LosingTeamFinalScore,LosingTeamWinPercentChance,Rank,WasAtStart,WasAtEnd,WasInProgressJoin,Mmr,Outcome,Accuracy,DamageDone,DamageTaken,ShotsFired,ShotsLanded,ShotsMissed,KD,KDA,TotalKills,KillsMelee,KillsGrenade,KillsHeadshot,KillsPower,AssistsEmp,AssistsDriver,AssistsCallout,Deaths,Assists,Betrayals,Suicides,MaxSpree,VehicleDestroys,VehicleHijacks,ExpectedKills,ExpectedDeaths,Score,Perfects,Medals,LengthSeconds
"2023-04-24 01:16:36",3,1,"l Jordo l",b21df971-c959-4787-a9f1-b35e20e1267d,Recharge,Strongholds,"Ranked Arena",CrossPlay,Open,1520,1512,,,,,,,,,,,,,5,1,1,1,,Loss,51.76,6392,6916,655,339,316,1.25,7.00,25,0,2,21,0,0,0,6,20,6,0,0,4,0,0,21,19,3435,0,19,795
"2023-04-24 01:46:20",3,1,"l Jordo l",87377d4f-de63-48a9-a014-56f797557a2c,Aquarius,Slayer,"Ranked Arena",CrossPlay,Open,1512,1505,,,,,,,,,,,,,5,1,1,0,,Loss,44.03,3304,4407,427,188,239,0.71,-4.66,12,2,0,9,0,0,0,4,17,1,0,0,2,0,0,10,12,1290,0,7,470
"2023-04-24 01:55:24",3,1,"l Jordo l",050e7022-ead2-49b4-ae70-db03992d418b,Empyrean,CTF,"Ranked Arena",CrossPlay,Open,1505,1514,,,,,,,,,,,,,1,1,1,0,,Win,53.3,6785,5862,621,331,290,1.18,5.33,20,2,0,16,1,0,0,3,17,7,0,0,5,0,0,20,17,2705,0,16,750
"2023-04-24 02:08:56",3,1,"l Jordo l",3de959e8-a529-425e-8b33-8650e619f3d6,Aquarius,Slayer,"Ranked Arena",CrossPlay,Open,1514,1506,,,,,,,,,,,,,7,1,1,1,,Loss,48.87,3081,2938,399,195,204,0.82,1.00,9,0,1,8,0,0,0,9,11,9,0,0,3,0,0,10,10,1440,0,8,396
"2023-04-24 02:17:46",3,1,"l Jordo l",7daabd99-8bc5-4dcf-b95d-9aa473568396,Aquarius,CTF,"Ranked Arena",CrossPlay,Open,1506,1515,,,,,,,,,,,,,3,1,1,1,,Win,49.9,8424,8054,1004,501,503,1.04,7.33,27,1,1,22,0,0,0,21,26,19,0,0,3,0,0,28,24,4120,0,18,1062
"2023-04-24 02:36:24",3,1,"l Jordo l",11076720-2c1e-4fd3-a71b-2a35e3c833e8,Streets,Strongholds,"Ranked Arena",CrossPlay,Open,1515,1524,,,,,,,,,,,,,1,1,1,0,,Win,43.02,3847,3787,444,191,253,1.30,5.00,13,1,2,8,1,0,0,4,10,6,0,0,4,0,0,14,12,1990,0,12,513
"2023-04-24 02:46:00",3,1,"l Jordo l",480f9a7d-7ed7-4dcd-b509-412aaeec417f,"Live Fire","King of the Hill","Ranked Arena",CrossPlay,Open,1524,1515,,,,,,,,,,,,,5,1,1,0,,Loss,47.81,5276,5546,594,284,310,0.80,-1.00,16,1,2,13,0,0,0,7,20,9,0,0,3,0,0,17,18,2395,0,13,659
"2023-04-24 02:58:15",3,1,"l Jordo l",c77860b5-0292-40d8-b78d-86e73733ae5f,Streets,Slayer,"Ranked Arena",CrossPlay,Open,1515,1524,,,,,,,,,,,,,2,1,1,0,,Win,46.27,3376,3599,510,236,274,1.18,3.33,13,2,2,6,0,0,0,7,11,4,0,0,3,0,0,13,11,1570,0,7,490
"2023-04-24 03:07:27",3,1,"l Jordo l",e389f76d-1449-4b62-a0bb-66b221af2aa8,Aquarius,Slayer,"Ranked Arena",CrossPlay,Open,1524,1533,,,,,,,,,,,,,2,1,1,0,,Win,54.4,3714,3268,432,235,197,1.00,1.66,13,1,0,10,0,0,0,8,13,5,0,0,4,0,0,11,10,1630,0,14,421
"2023-04-24 03:15:43",3,1,"l Jordo l",cb894444-447a-42e4-9f24-51f263aa0291,"Live Fire",Slayer,"Ranked Arena",CrossPlay,Open,1533,1525,,,,,,,,,,,,,6,1,1,0,,Loss,47.46,2958,3452,335,159,176,0.77,-1.00,10,1,0,6,0,0,0,6,13,6,0,0,3,0,0,11,10,1360,0,6,427
"2023-04-24 03:23:46",3,1,"l Jordo l",9f5e2b01-ef00-4b23-8cbe-2df075d6e942,Streets,Oddball,"Ranked Arena",CrossPlay,Open,1525,1535,,,,,,,,,,,,,4,1,1,0,,Win,47.02,11001,10501,1374,646,728,1.20,14.00,42,4,1,28,3,0,0,15,35,21,0,0,4,0,0,35,32,5750,0,24,1292
"2023-04-24 03:46:32",3,1,"l Jordo l",d8573dd6-6997-48c0-9864-99b686092059,Empyrean,Slayer,"Ranked Arena",CrossPlay,Open,1535,1541,,,,,,,,,,,,,4,1,1,0,,Win,49.05,2189,3312,263,129,134,0.80,0.33,8,1,0,3,1,0,0,10,10,7,0,0,5,0,0,13,8,1250,0,5,545
"2023-04-24 03:58:45",3,1,"l Jordo l",50316823-2b47-4cb9-ae2b-fbd4f5a2c22e,Streets,"King of the Hill","Ranked Arena",CrossPlay,Open,1541,1533,,,,,,,,,,,,,5,1,1,0,,Loss,50.23,6770,7318,653,328,325,0.96,2.33,23,3,2,10,0,0,0,11,24,10,0,0,4,0,0,21,22,2985,0,15,830
"2023-04-24 04:14:24",3,1,"l Jordo l",f03784e3-1580-4943-ae57-c49e00c62c78,Empyrean,Slayer,"Ranked Arena",CrossPlay,Open,1533,1524,,,,,,,,,,,,,8,1,1,0,,Loss,46.25,3020,4050,333,154,179,0.50,-4.33,6,0,1,3,2,0,0,6,12,5,0,0,3,0,0,12,12,910,0,5,494
"2023-04-25 01:02:23",3,1,"l Jordo l",96b2b13e-8afc-43ee-ae9a-52b4f5b3c2fd,Argyle,CTF,"Ranked Arena",CrossPlay,Open,1524,1514,,,,,,,,,,,,,5,1,1,0,,Loss,44.44,4058,3994,486,216,270,0.83,0.66,10,1,0,8,0,0,0,3,12,8,0,0,5,0,0,18,18,1600,0,6,756
"2023-04-25 01:16:38",3,1,"l Jordo l",8ef9bd81-9704-4237-a7cd-c9bb3020d778,Empyrean,Slayer,"Ranked Arena",CrossPlay,Open,1514,1506,,,,,,,,,,,,,6,1,1,0,,Loss,52.15,4502,3963,466,243,223,1.00,2.00,13,2,1,9,1,0,0,6,13,6,0,0,4,0,0,14,13,1660,0,7,548
"2023-04-25 01:27:42",3,1,"l Jordo l",f5e685fd-4f7c-40dc-ae98-b60c35b52957,Recharge,Oddball,"Ranked Arena",CrossPlay,Open,1506,1514,,,,,,,,,,,,,2,1,1,1,,Win,53.63,9853,8307,1018,546,472,1.08,8.33,28,0,2,22,0,0,0,9,26,19,0,0,5,0,0,31,28,4460,0,18,1135
"2023-04-25 01:49:12",3,1,"l Jordo l",7780309e-0091-4e9a-b6a7-9a20b2cc2384,Empyrean,Slayer,"Ranked Arena",CrossPlay,Open,1514,1522,,,,,,,,,,,,,1,1,1,0,,Win,46.56,3280,4171,378,176,202,1.00,1.66,13,1,0,9,0,0,0,2,13,5,0,0,3,0,0,14,12,1570,0,8,523
"2023-04-25 01:59:08",3,1,"l Jordo l",69ce3099-b7ef-4131-bda6-60b402fcffa5,Streets,Oddball,"Ranked Arena",CrossPlay,Open,1522,1514,,,,,,,,,,,,,8,1,1,0,,Loss,50.07,6346,5500,753,377,376,1.05,2.66,21,8,2,7,2,0,0,5,20,5,0,0,3,0,0,20,19,2435,0,11,756
"2023-04-25 02:13:02",3,1,"l Jordo l",24530c52-40c9-4824-971b-95fbae1785c8,"Live Fire",Oddball,"Ranked Arena",CrossPlay,Open,1514,1522,,,,,,,,,,,,,1,1,1,0,,Win,45.17,7023,6501,828,374,454,1.17,8.66,27,2,1,18,2,0,0,4,23,14,0,0,4,0,0,27,23,4175,0,8,938
"2023-04-25 02:30:01",3,1,"l Jordo l",e9471e8d-2486-4fc2-a315-bdacc573f621,Recharge,Slayer,"Ranked Arena",CrossPlay,Open,1522,1527,,,,,,,,,,,,,2,1,1,0,,Win,0,0,0,0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
"2023-04-25 02:32:53",3,1,"l Jordo l",810fd3c6-48ae-4149-848d-6afd0c28be12,Aquarius,Slayer,"Ranked Arena",CrossPlay,Open,1527,1518,,,,,,,,,,,,,5,1,1,0,,Loss,51.52,3259,4065,394,203,191,0.71,-3.00,10,0,1,9,0,0,0,2,14,3,0,0,2,0,0,11,11,1170,0,12,453
"2023-04-25 02:41:15",3,1,"l Jordo l",549f46a0-d5ff-46c7-80da-bcf1315362b6,Recharge,Slayer,"Ranked Arena",CrossPlay,Open,1518,1526,,,,,,,,,,,,,2,1,1,0,,Win,52.62,4115,3432,382,201,181,1.09,2.66,12,1,1,8,0,0,0,3,11,5,0,0,2,0,0,13,12,1480,0,12,506
"2023-04-25 02:50:44",3,1,"l Jordo l",89f170bc-85f2-46b1-982b-6cb60b5bb632,"Live Fire","King of the Hill","Ranked Arena",CrossPlay,Open,1526,1535,,,,,,,,,,,,,4,1,1,0,,Win,49.48,4425,4310,479,237,242,1.07,2.33,16,4,1,11,0,0,0,5,15,4,0,0,3,0,0,14,14,1850,0,8,525
"2023-04-25 03:00:32",3,1,"l Jordo l",5f27fa78-70fc-48f6-84f1-a994cab1b95b,Streets,Slayer,"Ranked Arena",CrossPlay,Open,1535,1527,,,,,,,,,,,,,5,1,1,0,,Loss,58.5,4035,3051,347,203,144,1.27,4.66,14,1,2,8,2,0,0,6,11,5,1,0,4,0,0,12,12,1610,0,14,481
"2023-04-25 03:09:23",3,1,"l Jordo l",60b29fa3-d0ba-4f1f-b0a2-82c1de5b5971,Streets,"King of the Hill","Ranked Arena",CrossPlay,Open,1527,1534,,,,,,,,,,,,,1,1,1,0,,Win,50.82,3931,3893,427,217,210,1.00,3.00,13,1,0,12,0,0,0,8,13,9,0,0,4,0,0,16,14,2155,0,12,553
"2023-04-27 00:52:50",3,1,"l Jordo l",24f6e260-1f35-4174-a13a-348aa3972b28,Argyle,CTF,"Ranked Arena",CrossPlay,Open,1534,1526,,,,,,,,,,,,,6,1,1,0,,Loss,51.48,6482,4641,573,295,278,1.64,12.66,23,1,0,21,4,0,0,9,14,11,0,0,4,0,0,19,18,2975,0,15,766
"2023-04-27 01:08:11",3,1,"l Jordo l",9efd21fb-eb17-479c-8ef1-5e2159b97da7,Recharge,"King of the Hill","Ranked Arena",CrossPlay,Open,1526,1536,,,,,,,,,,,,,3,1,1,0,,Win,59.1,7403,6159,714,422,292,1.53,14.66,29,0,3,24,0,0,0,13,19,14,0,0,6,0,0,23,22,4080,0,24,828
"2023-04-27 01:23:04",3,1,"l Jordo l",7f7a35dd-e208-48fc-bf20-32c974c4d3c9,Empyrean,Slayer,"Ranked Arena",CrossPlay,Open,1536,1543,,,,,,,,,,,,,3,1,1,0,,Win,58.05,3773,2819,267,155,112,1.25,4.33,10,1,1,7,2,0,0,6,8,7,0,0,3,0,0,10,7,1410,0,8,449
"2023-04-27 01:34:35",3,1,"l Jordo l",023b98c6-6685-429c-ba94-94e9e91d6c11,Empyrean,CTF,"Ranked Arena",CrossPlay,Open,1543,1534,,,,,,,,,,,,,6,1,1,1,,Loss,54.22,5246,6600,557,302,255,0.52,-8.33,13,2,0,7,3,0,0,11,25,11,0,0,3,0,0,19,20,2035,0,15,806
"2023-04-27 01:49:30",3,1,"l Jordo l",dcc0e2af-487f-4b5a-be70-46d841cf96ef,Recharge,"King of the Hill","Ranked Arena",CrossPlay,Open,1534,1526,,,,,,,,,,,,,7,1,1,1,,Loss,65.77,6555,6020,558,367,191,1.00,2.33,22,1,1,19,0,0,0,4,22,7,0,0,4,0,0,18,19,2665,0,18,697
"2023-04-27 02:02:25",3,1,"l Jordo l",ac393fdd-8b6e-4ec5-b5e6-a9fe4b0c0c60,Streets,Strongholds,"Ranked Arena",CrossPlay,Open,1526,1534,,,,,,,,,,,,,1,1,1,0,,Win,51.25,8139,7430,759,389,370,1.27,8.33,28,1,1,19,1,0,0,10,22,7,0,0,7,0,0,24,21,3875,0,20,874
"2023-04-27 02:19:03",3,1,"l Jordo l",ca82fc1d-6982-4f91-a074-84322dd0e1ec,Aquarius,Slayer,"Ranked Arena",CrossPlay,Open,1534,1526,,,,,,,,,,,,,6,1,1,1,,Loss,46.45,3630,3789,437,203,234,1.00,2.00,13,2,0,8,0,0,0,4,13,6,0,0,4,0,0,11,11,1640,0,9,463
"2023-04-27 02:29:16",3,1,"l Jordo l",3a5c100b-7e8e-4a56-835f-ba71578c12a9,Empyrean,Slayer,"Ranked Arena",CrossPlay,Open,1526,1517,,,,,,,,,,,,,7,1,1,0,,Loss,48.23,2268,3901,311,150,161,0.29,-8.33,4,3,0,1,0,0,0,7,14,5,0,0,1,0,0,9,11,720,0,2,427
"2023-04-27 02:38:40",3,1,"l Jordo l",334a7c15-cd47-46c3-b841-6212cf7f0714,"Live Fire",Strongholds,"Ranked Arena",CrossPlay,Open,1517,1525,,,,,,,,,,,,,1,1,1,0,,Win,51.42,3849,3606,459,236,223,0.91,0.66,10,1,0,9,0,0,0,4,11,5,0,0,4,0,0,13,11,1540,0,6,487
"2023-04-27 02:47:52",3,1,"l Jordo l",07c163c8-0cae-447a-a63b-6e4e16d1f604,Argyle,CTF,"Ranked Arena",CrossPlay,Open,1525,1532,,,,,,,,,,,,,1,1,1,0,,Win,50.7,4412,4580,501,254,247,0.71,-3.00,12,1,0,9,1,0,0,3,17,6,0,0,5,0,0,20,17,1975,0,9,762
"2023-04-27 03:01:54",3,1,"l Jordo l",992e842a-5a1b-4e5a-b4df-d7627797f549,Recharge,Strongholds,"Ranked Arena",CrossPlay,Open,1532,1524,,,,,,,,,,,,,5,1,1,0,,Loss,55.63,5560,5597,568,316,252,0.95,3.00,18,0,2,15,0,0,0,5,19,12,0,0,4,0,0,17,16,2775,0,18,671
"2023-04-27 03:14:42",3,1,"l Jordo l",f7f054d9-71f7-4586-86a0-227d726d4913,Aquarius,Slayer,"Ranked Arena",CrossPlay,Open,1524,1516,,,,,,,,,,,,,7,1,1,0,,Loss,54.33,3459,2985,416,226,190,1.22,3.33,11,0,0,9,0,0,0,3,9,4,0,0,3,0,0,12,11,1330,0,7,466
"2023-04-30 01:20:56",3,1,"l Jordo l",33f95f1f-47b0-46e1-ac98-009d2b316b26,Recharge,Slayer,"Ranked Arena",CrossPlay,Open,1516,1524,,,,,,,,,,,,,2,1,1,0,,Win,52.73,4321,3684,440,232,208,0.93,1.00,14,2,1,10,0,0,0,9,15,6,0,0,4,0,0,13,11,1790,0,11,513
"2023-04-30 01:49:20",3,1,"l Jordo l",e3304f42-00a6-47ac-aa39-ced4d853812b,Aquarius,CTF,"Ranked Arena",CrossPlay,Open,1524,1532,,,,,,,,,,,,,2,1,1,0,,Win,54.71,6047,5685,647,354,293,1.05,2.66,21,1,3,14,0,0,0,3,20,5,0,0,5,0,0,19,17,3000,0,11,746
"2023-04-30 02:02:48",3,1,"l Jordo l",359be1ed-2b4a-4d19-8203-513c193f37cb,"Live Fire",Oddball,"Ranked Arena",CrossPlay,Open,1532,1540,,,,,,,,,,,,,3,1,1,0,,Win,50,9480,8148,994,497,497,1.31,12.00,34,5,0,22,0,0,0,8,26,12,0,0,4,0,0,30,27,4485,0,22,1114
"2023-04-30 02:22:43",3,1,"l Jordo l",6bcb3a5a-e6f4-4158-89b8-bddc05b5be7f,"Live Fire",Slayer,"Ranked Arena",CrossPlay,Open,1540,1531,,,,,,,,,,,,,8,1,1,0,,Loss,46,3233,3417,400,184,216,0.64,-1.33,7,1,0,2,1,0,0,6,11,8,0,0,4,0,0,12,12,1160,0,5,502
"2023-04-30 02:32:26",3,1,"l Jordo l",d9616d4f-26a5-4adc-bc94-823ee799b6a6,"Live Fire","King of the Hill","Ranked Arena",CrossPlay,Open,1531,1539,,,,,,,,,,,,,3,1,1,0,,Win,47.63,3226,3165,443,211,232,1.44,5.00,13,0,0,10,0,0,0,4,9,3,0,0,5,0,0,12,12,1940,0,12,443
"2023-04-30 02:41:34",3,1,"l Jordo l",2bbfd3f6-77f3-487a-9993-f03ae71b2137,Empyrean,CTF,"Ranked Arena",CrossPlay,Open,1539,1546,,,,,,,,,,,,,2,1,1,1,,Win,53.81,5476,5210,656,353,303,0.94,3.00,16,0,0,16,0,0,0,10,17,12,0,0,3,0,0,19,17,2375,0,14,751
"2023-04-30 02:55:18",3,1,"l Jordo l",1757f6c2-2a41-4095-9a6c-494fa1315332,Recharge,Oddball,"Ranked Arena",CrossPlay,Open,1546,1537,,,,,,,,,,,,,7,1,1,0,,Loss,55.8,10170,9675,1061,592,469,0.97,3.66,34,6,1,25,0,0,0,12,35,14,0,0,4,0,0,32,31,4640,0,14,1232
"2023-04-30 03:17:17",3,1,"l Jordo l",accaefa6-dfef-4a89-b4b7-9655aa529ffd,"Live Fire",Strongholds,"Ranked Arena",CrossPlay,Open,1537,1544,,,,,,,,,,,,,1,1,1,0,,Win,48.75,5613,6155,601,293,308,0.95,3.66,19,3,1,14,0,0,0,11,20,14,0,0,3,0,0,21,19,3135,0,13,792
"2023-04-30 03:31:21",3,1,"l Jordo l",8da6c0e4-f41b-4580-9dea-9bcf1780f689,Empyrean,CTF,"Ranked Arena",CrossPlay,Open,1544,1535,,,,,,,,,,,,,5,1,1,0,,Loss,46.74,6291,7330,691,323,368,0.72,-2.00,18,3,1,10,2,0,0,14,25,15,0,0,3,0,0,20,19,2740,0,13,815
"2023-04-30 03:46:16",3,1,"l Jordo l",4ee8ed54-5480-4d8a-b10c-a0bc2da425ce,"Live Fire","King of the Hill","Ranked Arena",CrossPlay,Open,1535,1527,,,,,,,,,,,,,7,1,1,0,,Loss,52.6,7079,7620,768,404,364,0.92,0.66,24,1,1,20,0,0,0,12,26,8,0,0,5,0,0,22,22,3245,0,17,836
"2023-04-30 04:01:11",3,1,"l Jordo l",a704b9a9-80c0-41a2-8b2c-3f6f4dba0306,Streets,"King of the Hill","Ranked Arena",CrossPlay,Open,1527,1518,Eagle,1510.25,1588.928,15930,4,51.60,Cobra,1485.5,1490.558,11005,1,48.40,5,1,1,0,,Loss,52.21,5381,7465,611,319,292,0.52,-11.00,15,1,1,10,0,0,0,10,29,9,0,0,5,0,0,18,22,2200,0,15,800
"2023-04-30 04:15:26",3,1,"l Jordo l",8427a0dc-0a26-45fb-bca7-1cac8eeb27f1,Empyrean,CTF,"Ranked Arena",CrossPlay,Open,1518,1526,,,,,,,,,,,,,2,1,1,0,,Win,53.69,6492,5964,678,364,314,1.13,6.00,27,0,0,26,1,0,0,6,24,9,0,0,3,0,0,23,20,3455,0,21,884
"2023-04-30 17:59:55",3,1,"l Jordo l",a7913459-c7f3-4cba-8a5e-dd5fc37846f5,Streets,"King of the Hill","Ranked Arena",CrossPlay,Open,1526,1516,,,,,,,,,,,,,5,1,1,0,,Loss,57.11,3232,4568,429,245,184,0.56,-6.33,9,3,0,4,0,0,0,4,16,2,0,0,4,0,0,13,14,1040,0,3,526
"2023-04-30 18:36:06",3,1,"l Jordo l",cf622144-8d69-4a60-9eab-8d942108a8ab,Recharge,Strongholds,"Ranked Arena",CrossPlay,Open,1516,1507,,,,,,,,,,,,,5,1,1,0,,Loss,51.08,3534,4964,370,189,181,0.44,-8.66,8,0,0,7,0,0,0,8,18,4,0,0,2,0,0,14,15,1355,0,6,589
"2023-05-02 00:37:23",3,1,"l Jordo l",0de586a9-e82b-4079-8876-e6ff93962e90,Recharge,Slayer,"Ranked Arena",CrossPlay,Open,1507,1515,,,,,,,,,,,,,4,1,1,0,,Win,47.99,4179,3585,548,263,285,0.83,0.66,10,0,1,8,0,0,0,14,12,8,0,0,3,0,0,12,11,1540,0,6,477
"2023-05-02 00:46:50",3,1,"l Jordo l",1f8d39fc-4573-4816-991d-baa20d0deeea,"Live Fire",Slayer,"Ranked Arena",CrossPlay,Open,1515,1523,,,,,,,,,,,,,3,1,1,1,,Win,61.06,4633,3644,398,243,155,1.10,4.33,11,1,0,9,1,0,0,8,10,10,0,0,3,0,0,12,10,1680,0,12,441
"2023-05-02 00:55:11",3,1,"l Jordo l",9c9929bc-3202-4f9c-94c5-eb0c9d6f1256,Streets,Oddball,"Ranked Arena",CrossPlay,Open,1523,1518,,,,,,,,,,,,,5,1,0,0,,Left,43.9,1031,1545,123,54,69,0.67,-1.66,4,0,0,4,0,0,0,1,6,1,0,0,1,0,0,4,5,470,0,4,182
"2023-05-02 01:10:19",3,1,"l Jordo l",1aabc970-18b8-4d45-9cf4-03601ffc62cb,Empyrean,Slayer,"Ranked Arena",CrossPlay,Open,1518,1525,,,,,,,,,,,,,2,1,1,0,,Win,52.93,3719,4192,410,217,193,0.92,1.00,12,0,3,6,0,0,0,10,13,6,0,0,4,0,0,13,13,1600,0,7,531
"2023-05-02 01:32:43",3,1,"l Jordo l",08ce316b-1afc-4c05-a920-010cfefa2398,Recharge,Oddball,"Ranked Arena",CrossPlay,Open,1525,1517,,,,,,,,,,,,,6,1,1,0,,Loss,47.07,3391,4240,461,217,244,0.82,-0.33,9,1,0,7,0,0,0,3,11,5,0,0,2,0,0,9,14,1215,0,9,510
"2023-05-02 01:43:02",3,1,"l Jordo l",63eec885-6dda-433a-a1ee-22b6005a27fd,Aquarius,Slayer,"Ranked Arena",CrossPlay,Open,1517,1522,,,,,,,,,,,,,3,1,1,0,,Win,53.42,3904,3849,511,273,238,1.50,7.33,12,0,0,10,0,0,0,9,8,10,0,0,3,0,0,13,7,1790,0,10,617
"2023-05-02 01:54:25",3,1,"l Jordo l",4b7f29f2-7066-44cd-83fd-b5f24983c7b2,Empyrean,Slayer,"Ranked Arena",CrossPlay,Open,1522,1514,,,,,,,,,,,,,5,1,1,0,,Loss,59.35,3647,5592,337,200,137,0.45,-10.33,9,1,0,8,0,0,0,2,20,2,0,0,1,0,0,8,15,1020,0,8,501
"2023-05-02 02:05:18",3,1,"l Jordo l",4b8d1794-e1fb-4e2d-8452-04f16073355b,Aquarius,CTF,"Ranked Arena",CrossPlay,Open,1514,1506,,,,,,,,,,,,,6,1,1,0,,Loss,50.3,5946,5911,670,337,333,0.94,3.00,17,4,2,9,0,0,0,9,18,12,0,0,6,0,0,18,18,2440,0,12,746
"2023-05-02 02:19:14",3,1,"l Jordo l",851ec3ec-df72-4054-ad08-9ba2937d74da,Aquarius,Slayer,"Ranked Arena",CrossPlay,Open,1506,1514,,,,,,,,,,,,,2,1,1,0,,Win,50.95,4091,4220,475,242,233,0.75,-0.66,12,2,1,5,0,0,0,8,16,10,0,0,3,0,0,12,11,1780,0,5,481
"2023-05-02 02:28:16",3,1,"l Jordo l",60bb6035-adad-4f20-90ed-537f4a534adb,Recharge,"King of the Hill","Ranked Arena",CrossPlay,Open,1514,1506,,,,,,,,,,,,,5,1,1,0,,Loss,51.25,3833,3668,400,205,195,1.00,1.00,13,2,1,9,0,0,0,4,13,3,0,0,4,0,0,12,12,1490,0,9,449
"2023-05-02 02:37:05",3,1,"l Jordo l",5911ac1a-ea76-4363-95dc-3f8a15aefb8a,Aquarius,CTF,"Ranked Arena",CrossPlay,Open,1506,1498,,,,,,,,,,,,,5,1,1,1,,Loss,55.45,5455,6128,523,290,233,1.05,3.33,21,3,1,15,0,0,0,10,20,7,0,0,4,0,0,19,18,2930,0,12,766
"2023-05-02 02:50:55",3,1,"l Jordo l",48aa90c1-c05d-45da-b682-0c2530a55871,Streets,Oddball,"Ranked Arena",CrossPlay,Open,1498,1507,,,,,,,,,,,,,4,1,1,0,,Win,49.67,10161,9339,1226,609,617,1.22,11.66,39,3,0,27,2,0,0,7,32,14,0,0,7,0,0,32,28,4955,0,22,1162
"2023-05-05 01:06:28",3,1,"l Jordo l",b39b94c7-0da8-4492-9ff8-e4add29f0321,Recharge,Slayer,"Ranked Arena",CrossPlay,Open,1507,1515,,,,,,,,,,,,,2,1,1,0,,Win,50.25,3386,3596,404,203,201,1.08,4.66,13,1,1,11,0,0,0,10,12,11,0,0,6,0,0,13,12,1950,0,11,493
"2023-05-05 01:17:13",3,1,"l Jordo l",35901c95-9220-41b0-b6fd-6e5688867660,Recharge,Oddball,"Ranked Arena",CrossPlay,Open,1515,1507,,,,,,,,,,,,,5,1,1,0,,Loss,55.91,9623,9486,1007,563,444,1.03,9.66,32,6,0,23,0,0,0,13,31,26,0,0,4,0,0,33,31,5200,0,21,1250
"2023-05-05 01:39:55",3,1,"l Jordo l",ff969886-48e5-43b4-8bb8-c8e6e6717623,"Live Fire",Slayer,"Ranked Arena",CrossPlay,Open,1507,1515,,,,,,,,,,,,,2,1,1,0,,Win,51.88,4286,3685,399,207,192,1.30,5.66,13,3,1,7,0,0,0,4,10,8,0,0,3,0,0,12,10,1740,0,7,453
"2023-05-05 01:48:28",3,1,"l Jordo l",8eb6a136-648a-48c0-bafb-18aa9bdb4907,"Live Fire",Oddball,"Ranked Arena",CrossPlay,Open,1515,1507,,,,,,,,,,,,,8,1,1,0,,Loss,54.3,5042,6400,558,303,255,0.76,-1.66,16,1,1,10,0,0,0,7,21,10,0,0,5,0,0,18,17,2225,0,18,669
"2023-05-05 02:00:37",3,1,"l Jordo l",c9d1b084-0fe1-4749-aa99-92a6cd212588,Aquarius,CTF,"Ranked Arena",CrossPlay,Open,1507,1498,,,,,,,,,,,,,6,1,1,0,,Loss,48.96,5069,5761,576,282,294,0.83,1.00,15,6,0,7,0,0,0,7,18,12,0,0,3,0,0,19,17,2260,0,11,746
"2023-05-05 02:14:35",3,1,"l Jordo l",4406e1b4-8aae-4a92-a54d-7c0beef9ab5c,"Live Fire",Oddball,"Ranked Arena",CrossPlay,Open,1498,1490,,,,,,,,,,,,,6,1,1,0,,Loss,51.14,8636,9188,876,448,428,1.04,6.66,29,6,4,14,2,0,0,11,28,17,0,0,4,0,0,28,27,4475,0,17,1075
"2023-05-05 02:33:56",3,1,"l Jordo l",fe911d4c-2373-418d-acab-66cbef89cde6,"Live Fire","King of the Hill","Ranked Arena",CrossPlay,Open,1490,1499,,,,,,,,,,,,,1,1,1,0,,Win,49.71,8209,8452,849,422,427,1.17,9.33,27,3,1,19,0,0,0,18,23,16,0,0,4,0,0,26,25,4430,0,26,957
"2023-05-05 02:50:55",3,1,"l Jordo l",49a386b2-8d7f-4591-bcbc-fec1c31c7472,Argyle,CTF,"Ranked Arena",CrossPlay,Open,1499,1491,,,,,,,,,,,,,6,1,1,0,,Loss,48.5,5312,5370,501,243,258,1.00,2.33,17,0,1,14,3,0,0,5,17,7,0,0,3,0,0,20,19,2300,0,13,807
"2023-05-05 03:05:26",3,1,"l Jordo l",090187ed-12ca-4dde-8299-f8bc5a81bc7f,"Live Fire",Slayer,"Ranked Arena",CrossPlay,Open,1491,1498,,,,,,,,,,,,,4,1,1,1,,Win,41.9,3796,3633,494,207,287,0.83,-1.00,10,1,0,8,0,0,0,5,12,3,0,0,3,0,0,13,9,1200,0,6,566
"2023-05-06 02:39:02",3,1,"l Jordo l",437ffcb7-16e1-4318-8a55-656687617254,Argyle,CTF,"Ranked Arena",CrossPlay,Open,1498,1491,,,,,,,,,,,,,6,1,1,0,,Loss,60,4475,4538,410,246,164,0.82,-1.00,14,1,0,13,1,0,0,7,17,6,0,0,3,0,0,11,13,1915,0,12,515
"2023-05-06 02:48:53",3,1,"l Jordo l",233e694b-89d8-4f2c-a93c-0a5724336036,Recharge,Slayer,"Ranked Arena",CrossPlay,Open,1491,1499,,,,,,,,,,,,,3,1,1,1,,Win,49.88,3389,2977,407,203,204,0.90,1.66,9,1,2,6,0,0,0,9,10,8,0,0,5,0,0,12,11,1390,0,8,463
